Date,Canal,Category,Subcategory1,Marca,Modelo,SKU,UPC,Item,Item Characteristics,URL SKU,Image,Price,Sale Price,Shipment Cost,SaleFlag,Store ID,Store Name,Store Address,Stock,UPC WM,Final Price,productId
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,1750100103220,1750100103220,POLVO PARA HORNEAR ROYAL  220 G,POLVO PARA HORNEAR ROYAL  220 G,https://tienda.elflorido.com.mx/productos/1199,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/1750100103220_1.PNG,26.9,,,,,,,128.0,,26.9,1199
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,7501761810738,7501761810738,HARINA PARA  HOT CAKES AUNT JEMIMA 500 G,HARINA PARA  HOT CAKES AUNT JEMIMA 500 G,https://tienda.elflorido.com.mx/productos/1088,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501761810738_1.PNG,37.9,,,,,,,80.0,,37.9,1088
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,7501761810714,7501761810714,HARINA PARA HOT CAKES ORIGINAL AUNT JEMIMA  800 G,HARINA PARA HOT CAKES ORIGINAL AUNT JEMIMA  800 G,https://tienda.elflorido.com.mx/productos/938,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501761810714_1.PNG,53.9,,,,,,,63.0,,53.9,938
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,013602000200,013602000200,POLVO PARA HORNEAR REXAL 100 G,POLVO PARA HORNEAR REXAL 100 G,https://tienda.elflorido.com.mx/productos/6978,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013602000200_1.PNG,11.9,,,,,,,364.0,,11.9,6978
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,013602000507,013602000507,POLVO PARA HORNEAR REXAL  250 G,POLVO PARA HORNEAR REXAL  250 G,https://tienda.elflorido.com.mx/productos/6979,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013602000507_1.PNG,20.9,,,,,,,428.0,,20.9,6979
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,7501200483806,7501200483806,HARINA PARA CHURROS PRONTO 350 G,HARINA PARA CHURROS PRONTO 350 G,https://tienda.elflorido.com.mx/productos/5853,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501200483806_1.PNG,16.9,,,,,,,42.0,,16.9,5853
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,750586300018,750586300018,HARINA DE MAIZ MINSA  1 KG,HARINA DE MAIZ MINSA  1 KG,https://tienda.elflorido.com.mx/productos/13535,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/750586300018_1.jpg,17.9,,,,,,,261.0,,17.9,13535
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,013300604410,013300604410,HARINA PARA PASTEL CHOCOLATE  PILLSBURY 432 G,HARINA PARA PASTEL CHOCOLATE  PILLSBURY 432 G,https://tienda.elflorido.com.mx/productos/11498,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013300604410_1.PNG,29.9,,,,,,,96.0,,29.9,11498
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,013300602355,013300602355,HARINA PARA PASTEL AMARILLA  PILLSBURY 432 G,HARINA PARA PASTEL AMARILLA  PILLSBURY 432 G,https://tienda.elflorido.com.mx/productos/11500,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013300602355_1.PNG,29.9,,,,,,,95.0,,29.9,11500
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,013300600283,013300600283,HARINA PARA PASTEL SABOR FRESA PILLSBURY 432 G,HARINA PARA PASTEL SABOR FRESA PILLSBURY 432 G,https://tienda.elflorido.com.mx/productos/11544,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013300600283_1.PNG,29.9,,,,,,,54.0,,29.9,11544
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,7501761810691,7501761810691,HARINA PARA HOT CAKES AUNT JEMIMA LIGEROS 800 G,HARINA PARA HOT CAKES AUNT JEMIMA LIGEROS 800 G,https://tienda.elflorido.com.mx/productos/13579,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501761810691_1.PNG,57.9,,,,,,,47.0,,57.9,13579
17/11/2022,,ABARROTES COMESTIBLES,HARINAS,,,013300025406,013300025406,HARINA PARA HOT CAKES HUNGRY JACK CHOCOLATE CHIP 198 G,HARINA PARA HOT CAKES HUNGRY JACK CHOCOLATE CHIP 198 G,https://tienda.elflorido.com.mx/productos/11565,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013300025406_1.PNG,21.9,,,,,,,46.0,,21.9,11565
17/11/2022,,CUIDADO PERSONAL,TINTES,,,7501027209658,7501027209658,TINTE CAPILAR NEGRO EBANO 10 NUTRISSE,TINTE CAPILAR NEGRO EBANO 10 NUTRISSE,https://tienda.elflorido.com.mx/productos/6730,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501027209658_1.PNG,48.9,,,,,,,3.0,,48.9,6730
17/11/2022,,CUIDADO PERSONAL,TINTES,,,7509552624380,7509552624380,TINTE CAPILAR NEGRO ZAFIRO 280 NUTRISSE,TINTE CAPILAR NEGRO ZAFIRO 280 NUTRISSE,https://tienda.elflorido.com.mx/productos/6732,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7509552624380_1.PNG,48.9,,,,,,,23.0,,48.9,6732
17/11/2022,,CUIDADO PERSONAL,TINTES,,,7506078959934,7506078959934,TINTE CAPILAR AZAHAR 121 NUTRISSE,TINTE CAPILAR AZAHAR 121 NUTRISSE,https://tienda.elflorido.com.mx/productos/6731,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506078959934_1.PNG,48.9,,,,,,,23.0,,48.9,6731
17/11/2022,,CUIDADO PERSONAL,TINTES,,,7506078945869,7506078945869,TINTE CAPILAR CHOCOLATE SILVIA NUTRISSE,TINTE CAPILAR CHOCOLATE SILVIA NUTRISSE,https://tienda.elflorido.com.mx/productos/6736,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506078945869_1.PNG,48.9,,,,,,,21.0,,48.9,6736
17/11/2022,,CUIDADO PERSONAL,TINTES,,,7506078959996,7506078959996,TINTE CAPILAR MANZANA 6660 NUTRISSE,TINTE CAPILAR MANZANA 6660 NUTRISSE,https://tienda.elflorido.com.mx/productos/6733,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506078959996_1.PNG,48.9,,,,,,,12.0,,48.9,6733
17/11/2022,,CUIDADO PERSONAL,TINTES,,,7506078971028,7506078971028,TINTE CAPILAR VAINILLA SILVIA 713 NUTRISSE,TINTE CAPILAR VAINILLA SILVIA 713 NUTRISSE,https://tienda.elflorido.com.mx/productos/6735,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506078971028_1.PNG,48.9,,,,,,,12.0,,48.9,6735
17/11/2022,,CUIDADO PERSONAL,TINTES,,,7501027209627,7501027209627,TINTE CAPILAR ESPRESSO 30 NUTRISSE,TINTE CAPILAR ESPRESSO 30 NUTRISSE,https://tienda.elflorido.com.mx/productos/8026,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501027209627_1.PNG,48.9,,,,,,,16.0,,48.9,8026
17/11/2022,,CUIDADO PERSONAL,TINTES,,,7501027209580,7501027209580,TINTE CAPILAR MOCCA 40 NUTRISSE,TINTE CAPILAR MOCCA 40 NUTRISSE,https://tienda.elflorido.com.mx/productos/8025,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501027209580_1.PNG,48.9,,,,,,,16.0,,48.9,8025
17/11/2022,,CUIDADO PERSONAL,TINTES,,,7501027209641,7501027209641,TINTE CAPILAR MORA 21 NUTRISSE,TINTE CAPILAR MORA 21 NUTRISSE,https://tienda.elflorido.com.mx/productos/8027,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501027209641_1.PNG,48.9,,,,,,,13.0,,48.9,8027
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002490,735257002490,GELATINA SABOR LIMON DGARI 120 G,GELATINA SABOR LIMON DGARI 120 G,https://tienda.elflorido.com.mx/productos/7481,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002490_1.png,8.9,,,,,,,401.0,,8.9,7481
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257006016,735257006016,SABORIZANTE ARTIFICIAL VAINILLA DGARI 120 ML,SABORIZANTE ARTIFICIAL VAINILLA DGARI 120 ML,https://tienda.elflorido.com.mx/productos/6796,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257006016_1.PNG,4.9,,,,,,,288.0,,4.9,6796
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002469,735257002469,GELATINA SABOR PIÑA DGARI 120 G,GELATINA SABOR PIÑA DGARI 120 G,https://tienda.elflorido.com.mx/productos/7478,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002469_1.png,8.9,,,,,,,474.0,,8.9,7478
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002599,735257002599,GELATINA SABOR MORA SILVESTRE LIGHT DGARI 120 G,GELATINA SABOR MORA SILVESTRE LIGHT DGARI 120 G,https://tienda.elflorido.com.mx/productos/7488,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002599_1.png,8.9,,,,,,,343.0,,8.9,7488
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,7501005104494,7501005104494,GRENETINA EN POLVO KNOX CAJA 28 G,GRENETINA EN POLVO KNOX CAJA 28 G,https://tienda.elflorido.com.mx/productos/1795,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501005104494_1.PNG,18.9,,,,,,,838.0,,18.9,1795
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257005019,735257005019,FLAN SABOR VAINILLA DGARI 140 G,FLAN SABOR VAINILLA DGARI 140 G,https://tienda.elflorido.com.mx/productos/5643,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257005019_1.PNG,8.9,,,,,,,378.0,,8.9,5643
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002452,735257002452,GELATINA SABOR UVA DGARI 120 G,GELATINA SABOR UVA DGARI 120 G,https://tienda.elflorido.com.mx/productos/7477,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002452_1.png,8.9,,,,,,,336.0,,8.9,7477
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002513,735257002513,GELATINA SABOR FRESA DGARI 120 G,GELATINA SABOR FRESA DGARI 120 G,https://tienda.elflorido.com.mx/productos/7483,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002513_1.png,8.9,,,,,,,403.0,,8.9,7483
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002629,735257002629,GELATINA SABOR ROMPOPE LECHE DGARI 120 G,GELATINA SABOR ROMPOPE LECHE DGARI 120 G,https://tienda.elflorido.com.mx/productos/7491,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002629_1.png,8.9,,,,,,,375.0,,8.9,7491
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002643,735257002643,GELATINA SABOR FRESA  LECHE  DGARI 120 G,GELATINA SABOR FRESA  LECHE  DGARI 120 G,https://tienda.elflorido.com.mx/productos/7493,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002643_1.png,8.9,,,,,,,387.0,,8.9,7493
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002551,735257002551,GELATINA SABOR FRUTOS ROJOS DGARI 120 G,GELATINA SABOR FRUTOS ROJOS DGARI 120 G,https://tienda.elflorido.com.mx/productos/5749,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002551_1.png,8.9,,,,,,,279.0,,8.9,5749
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002445,735257002445,GELATINA SABOR CEREZA DGARI 120 G,GELATINA SABOR CEREZA DGARI 120 G,https://tienda.elflorido.com.mx/productos/7476,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002445_1.png,8.9,,,,,,,264.0,,8.9,7476
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002636,735257002636,GELATINA SABOR VAINILLA LECHE DGARI 120 G,GELATINA SABOR VAINILLA LECHE DGARI 120 G,https://tienda.elflorido.com.mx/productos/7492,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002636_1.png,8.9,,,,,,,320.0,,8.9,7492
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002537,735257002537,GELATINA SABOR DURAZNO DGARI 120 G,GELATINA SABOR DURAZNO DGARI 120 G,https://tienda.elflorido.com.mx/productos/7485,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002537_1.png,8.9,,,,,,,293.0,,8.9,7485
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002698,735257002698,GELATINA SABOR LECHE CONDENSADA DGARI 120 G,GELATINA SABOR LECHE CONDENSADA DGARI 120 G,https://tienda.elflorido.com.mx/productos/7498,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002698_1.png,8.9,,,,,,,243.0,,8.9,7498
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002506,735257002506,GELATINA SABOR JEREZ DGARI 120 G,GELATINA SABOR JEREZ DGARI 120 G,https://tienda.elflorido.com.mx/productos/7482,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002506_1.png,8.9,,,,,,,250.0,,8.9,7482
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002674,735257002674,GELATINA SABOR COCO DGARI 120 G,GELATINA SABOR COCO DGARI 120 G,https://tienda.elflorido.com.mx/productos/7496,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002674_1.png,8.9,,,,,,,319.0,,8.9,7496
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002704,735257002704,GELATINA SABOR PIÑA COCO DGARI 120 G,GELATINA SABOR PIÑA COCO DGARI 120 G,https://tienda.elflorido.com.mx/productos/7499,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002704_1.png,8.9,,,,,,,242.0,,8.9,7499
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257002889,735257002889,FLAN SABOR VAINILLA CON CARAMELO DGARI 134 G,FLAN SABOR VAINILLA CON CARAMELO DGARI 134 G,https://tienda.elflorido.com.mx/productos/5635,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257002889_1.PNG,10.9,,,,,,,281.0,,10.9,5635
17/11/2022,,ABARROTES COMESTIBLES,FLANES Y GELATINAS,,,735257003770,735257003770,GELATINA NEGRA SABOR FRUTOS ROJOS DGARI 120 G,GELATINA NEGRA SABOR FRUTOS ROJOS DGARI 120 G,https://tienda.elflorido.com.mx/productos/12898,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/735257003770_1.png,8.9,,,,,,,258.0,,8.9,12898
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,10013117018322,10013117018322,PAÑAL  X-GRANDE  ET 5  KIDDIES  40 PZAS,PAÑAL  X-GRANDE  ET 5  KIDDIES  40 PZAS,https://tienda.elflorido.com.mx/productos/619,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/10013117018322_1.PNG,174.9,,,,,,,14.0,,174.9,619
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,013117011753,013117011753,PAÑAL X-GRANDE ET5  CHICOLASTIC CLASSIC  40 PZAS,PAÑAL X-GRANDE ET5  CHICOLASTIC CLASSIC  40 PZAS,https://tienda.elflorido.com.mx/productos/6969,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013117011753_1.PNG,142.9,,,,,,,10.0,,142.9,6969
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,10013117018315,10013117018315,PAÑAL GRANDE  ET4  KIDDIES40 PZAS,PAÑAL GRANDE  ET4  KIDDIES40 PZAS,https://tienda.elflorido.com.mx/productos/691,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/10013117018315_1.PNG,164.9,,,,,,,61.0,,164.9,691
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,013117011180,013117011180,PAÑAL GRANDE ET4 CHICOLASTIC CLASSIC  40 PZAS,PAÑAL GRANDE ET4 CHICOLASTIC CLASSIC  40 PZAS,https://tienda.elflorido.com.mx/productos/6933,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013117011180_1.PNG,132.9,,,,,,,22.0,,132.9,6933
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,7501017372751,7501017372751,PAÑAL GRANDE ET4 KLEENBEBE ABSORSEC 40 PZAS,PAÑAL GRANDE ET4 KLEENBEBE ABSORSEC 40 PZAS,https://tienda.elflorido.com.mx/productos/1456,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501017372751_1.PNG,144.9,,,,,,,28.0,,144.9,1456
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,7501943446991,7501943446991,PAÑAL JUMBO ET5 KLEENBEBE ABSORSEC 40 PZAS,PAÑAL JUMBO ET5 KLEENBEBE ABSORSEC 40 PZAS,https://tienda.elflorido.com.mx/productos/1638,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501943446991_1.PNG,164.9,,,,,,,17.0,,164.9,1638
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,7501017372737,7501017372737,PAÑAL MEDIANO ET3 KLEENBEBE ABSORSEC 40 PZAS,PAÑAL MEDIANO ET3 KLEENBEBE ABSORSEC 40 PZAS,https://tienda.elflorido.com.mx/productos/6262,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501017372737_1.PNG,129.9,,,,,,,39.0,,129.9,6262
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,7501943488922,7501943488922,PAÑAL X-JUMBO KLEENBEBE ABSORSEC 40 PZAS,PAÑAL X-JUMBO KLEENBEBE ABSORSEC 40 PZAS,https://tienda.elflorido.com.mx/productos/12921,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501943488922_1.PNG,219.9,,,,,,,48.0,,219.9,12921
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,7506425603190,7506425603190,PAÑAL MEDIANO ET3 KLEENBEBE MOVILASTIC 40 PZAS,PAÑAL MEDIANO ET3 KLEENBEBE MOVILASTIC 40 PZAS,https://tienda.elflorido.com.mx/productos/12923,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506425603190_1.PNG,196.98,,,,,,,48.0,,196.98,12923
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,013117000719,013117000719,PAÑAL X-GRANDE  ET5 SENSITIVE BBTIPS  40 PZAS,PAÑAL X-GRANDE  ET5 SENSITIVE BBTIPS  40 PZAS,https://tienda.elflorido.com.mx/productos/6964,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013117000719_1.PNG,215.9,,,,,,,37.0,,215.9,6964
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,013117019971,013117019971,PAÑAL XL-GRANDE TALLA #6 SENSITIVE BBTIPS 40 PZAS,PAÑAL XL-GRANDE TALLA #6 SENSITIVE BBTIPS 40 PZAS,https://tienda.elflorido.com.mx/productos/6970,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013117019971_1.PNG,229.9,,,,,,,25.0,,229.9,6970
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,7501943488663,7501943488663,PAÑAL ALL AROUND ET5  HUGGIES 40 PZAS,PAÑAL ALL AROUND ET5  HUGGIES 40 PZAS,https://tienda.elflorido.com.mx/productos/12919,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501943488663_1.PNG,239.9,,,,,,,25.0,,239.9,12919
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,7506425603213,7506425603213,PAÑAL GRANDE ET4 KLEENBEBE MOVILASTIC 40 PZAS,PAÑAL GRANDE ET4 KLEENBEBE MOVILASTIC 40 PZAS,https://tienda.elflorido.com.mx/productos/12924,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506425603213_1.jpg,208.45,,,,,,,17.0,,208.45,12924
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,7506425603237,7506425603237,PAÑAL JUMBO  ET5 KLEENBEBE MOVILASTIC 40 PZAS,PAÑAL JUMBO  ET5 KLEENBEBE MOVILASTIC 40 PZAS,https://tienda.elflorido.com.mx/productos/12925,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506425603237_1.PNG,223.88,,,,,,,14.0,,223.88,12925
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,013117022858,013117022858,PAÑAL XXL-GRANDE TALLA #7 SENSITIVE BBTIPS 40 PZAS,PAÑAL XXL-GRANDE TALLA #7 SENSITIVE BBTIPS 40 PZAS,https://tienda.elflorido.com.mx/productos/6971,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013117022858_1.PNG,239.9,,,,,,,12.0,,239.9,6971
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,013117011531,013117011531,PAÑAL XL-GRANDE TALLA # 6 CHICOLASTIC CLASSIC 40 PZAS,PAÑAL XL-GRANDE TALLA # 6 CHICOLASTIC CLASSIC 40 PZAS,https://tienda.elflorido.com.mx/productos/6968,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/013117011531_1.PNG,152.9,,,,,,,10.0,,152.9,6968
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,7506425603251,7506425603251,PAÑAL X-JUMBO  ET6 KLEENBEBE MOVILASTIC 40 PZAS,PAÑAL X-JUMBO  ET6 KLEENBEBE MOVILASTIC 40 PZAS,https://tienda.elflorido.com.mx/productos/12926,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506425603251_1.PNG,231.62,,,,,,,7.0,,231.62,12926
17/11/2022,,ARTÍCULOS PARA BEBÈ,PAÑALES PARA BEBÈ,,,7506425626588,7506425626588,PAÑAL GRANDE  ET4 KLEENBEBE ABSORSEC  40 + 6 PZS,PAÑAL GRANDE  ET4 KLEENBEBE ABSORSEC  40 + 6 PZS,https://tienda.elflorido.com.mx/productos/14781,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506425626588_1.png,189.9,,,,,,,4.0,,189.9,14781
17/11/2022,,CUIDADO PERSONAL,RASURADO,,,7702018072439,7702018072439,RASTRILLO SIMPLY VENUS 3 HOJAS GILLETTE PZA,RASTRILLO SIMPLY VENUS 3 HOJAS GILLETTE PZA,https://tienda.elflorido.com.mx/productos/9301,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7702018072439_1.PNG,27.9,,,,,,,97.0,,27.9,9301
17/11/2022,,CUIDADO PERSONAL,RASURADO,,,7500435161251,7500435161251,RASTRILLO PRESTOBARBA2 ULTRAGRIP GILLETTE 2 PZAS,RASTRILLO PRESTOBARBA2 ULTRAGRIP GILLETTE 2 PZAS,https://tienda.elflorido.com.mx/productos/11815,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7500435161251_1.PNG,21.9,,,,,,,493.0,,21.9,11815
17/11/2022,,CUIDADO PERSONAL,RASURADO,,,7500435161244,7500435161244,RASTRILLO PRESTOBARBA3 HOJAS GILLETTE 2 PZAS,RASTRILLO PRESTOBARBA3 HOJAS GILLETTE 2 PZAS,https://tienda.elflorido.com.mx/productos/11807,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7500435161244_1.PNG,39.9,,,,,,,72.0,,39.9,11807
17/11/2022,,CUIDADO PERSONAL,RASURADO,,,7702018013012,7702018013012,GEL PARA AFEITAR MACH3 SENSITIVE GILLETTE 198 G,GEL PARA AFEITAR MACH3 SENSITIVE GILLETTE 198 G,https://tienda.elflorido.com.mx/productos/9299,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products/7702018013012_1.jpg,135.9,,,,,,,13.0,,135.9,9299
17/11/2022,,ABARROTES COMESTIBLES,ESPECIAS,,,7613287218162,7613287218162,CONSOME  POLLO Y TOMATE CONSOMATE  MAGGI 12 CUBOS 105 G,CONSOME  POLLO Y TOMATE CONSOMATE  MAGGI 12 CUBOS 105 G,https://tienda.elflorido.com.mx/productos/11858,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7613287218162_1.PNG,9.9,,,,,,,465.0,,9.9,11858
17/11/2022,,ABARROTES COMESTIBLES,ESPECIAS,,,7506192505802,7506192505802,CONSOME RIKO POLLO  PAQUETE 3 PZAS 33 G,CONSOME RIKO POLLO  PAQUETE 3 PZAS 33 G,https://tienda.elflorido.com.mx/productos/1068,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506192505802_1.PNG,4.9,,,,,,,556.0,,4.9,1068
17/11/2022,,ABARROTES COMESTIBLES,ESPECIAS,,,7506192504164,7506192504164,CONSOME RIKO POLLO  BOLSA 180 G,CONSOME RIKO POLLO  BOLSA 180 G,https://tienda.elflorido.com.mx/productos/911,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7506192504164_1.PNG,19.9,,,,,,,513.0,,19.9,911
17/11/2022,,ABARROTES COMESTIBLES,ESPECIAS,,,7501005181365,7501005181365,SAZONADOR CALDO DE POLLO KNORR SUIZA  CAJA 8 CUBOS 84 G,SAZONADOR CALDO DE POLLO KNORR SUIZA  CAJA 8 CUBOS 84 G,https://tienda.elflorido.com.mx/productos/636,https://s3-us-west-1.amazonaws.com/florido.app/images/ecommerce/Florido/products_erp/7501005181365_1.PNG,21.9,,,,,,,144.0,,21.9,636
